Timestamp,Region,Server,IP Address,Packet Loss (%),RTT Min (ms),RTT Avg (ms),RTT Max (ms),Hop Count,Path
2024-12-04 22:13:16,Mountain,www.unm.edu,"wwwvs.unm.edu.
129.24.172.124",0.0,42.627,44.062,47.04,23,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 192.153.37.49 -> 199.218.39.233 -> 199.218.39.146 -> 192.153.37.189 -> 198.71.45.147 -> 163.253.1.91 -> 163.253.2.22 -> 163.253.1.95 -> 163.253.1.245 -> 163.253.1.242 -> 198.71.46.9 -> 10.2.18.86 -> 10.24.193.44 -> 10.24.192.139 -> 10.24.192.217 -> 10.24.193.78 -> 129.24.172.124
2024-12-04 22:19:32,Mountain,www.colo.edu,,,,,,,
2024-12-04 22:19:32,Midwest,www.umich.edu,"162.159.140.37
172.66.0.37",0.0,9.663,13.24,28.359,13,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 198.71.47.36 -> 163.253.2.17 -> 163.253.1.227 -> 141.101.73.50 -> 141.101.73.220 -> 172.66.0.37
2024-12-04 22:19:32,West,www.caltech.edu,"www.caltech.edu.cdn.cloudflare.net.
104.18.36.35
172.64.151.221",0.0,8.898,10.987,16.564,13,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 198.71.47.36 -> 163.253.2.17 -> 163.253.1.227 -> 141.101.73.50 -> 141.101.73.216 -> 172.64.151.221
2024-12-04 22:19:32,Northeast,www.columbia.edu,"162.159.128.65
162.159.138.64",0.0,8.54,10.876,23.014,13,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> * -> * -> 192.5.109.237 -> * -> 198.71.47.36 -> 163.253.2.17 -> 163.253.1.227 -> 141.101.73.50 -> 141.101.73.200 -> 162.159.138.64
2024-12-04 22:19:32,West,www.berkeley.edu,"141.193.213.20
141.193.213.21",0.0,9.841,10.277,10.617,13,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 198.71.47.36 -> 163.253.2.17 -> 163.253.1.225 -> 141.101.73.50 -> 141.101.73.204 -> 141.193.213.21
2024-12-04 22:19:32,Northeast,www.nyu.edu,"d1q5ku5vnwkd2k.cloudfront.net.
52.84.125.31
52.84.125.53
52.84.125.36
52.84.125.109",0.0,9.116,10.286,11.943,22,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 192.153.37.49 -> 198.71.46.0 -> 163.253.2.17 -> 163.253.1.227 -> 99.82.179.50 -> 52.93.249.165 -> 150.222.212.49 -> * -> 15.230.147.53 -> 150.222.216.13 -> * -> * -> * -> * -> * -> 52.84.125.36
2024-12-04 22:19:32,Mountain,www.utah.edu,155.98.186.21,0.0,53.515,54.88,55.965,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 192.153.37.49 -> 199.218.39.253 -> 199.218.38.165 -> 192.153.37.189 -> 198.71.45.147 -> 163.253.1.91 -> 163.253.2.22 -> 163.253.1.99 -> 163.253.1.245 -> 163.253.1.242 -> 163.253.1.171 -> 163.253.1.152 -> 163.253.5.7 -> 140.197.249.126 -> 140.197.252.76 -> 140.197.252.84 -> * -> 199.104.93.22 -> 199.104.93.29 -> 155.99.130.59 -> 155.99.130.101 -> 172.31.241.253 -> 172.31.241.22 -> 172.31.241.29
2024-12-04 22:19:32,South,www.duke.edu,"duke.edu.
152.3.72.197",0.0,24.113,26.127,31.131,26,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 192.153.37.49 -> 198.71.46.0 -> 163.253.1.138 -> 163.253.1.2 -> 163.253.1.155 -> 198.71.46.186 -> 128.109.9.34 -> 128.109.1.242 -> * -> * -> * -> * -> * -> 152.3.72.197 -> * -> * -> * -> * -> * -> *
2024-12-04 22:19:32,Midwest,www.uchicago.edu,"mc-1b49d921-43a2-4264-88fd-edb899e7492a-afd.azurefd.net.
azurefd-t-prod.trafficmanager.net.
shed.dual-low.s-part-0007.t-0009.t-msedge.net.
s-part-0007.t-0009.t-msedge.net.
13.107.246.35",90.0,16.145,16.145,16.145,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 199.218.39.233 -> 199.218.20.106 -> 12.55.45.233 -> 12.123.35.190 -> 32.122.35.124 -> 32.130.21.87 -> 32.130.17.249 -> 32.141.192.2 -> 104.44.237.19 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
