Timestamp,Region,Server,IP Address,Packet Loss (%),RTT Min (ms),RTT Avg (ms),RTT Max (ms),Hop Count,Path
2024-12-03 20:40:32,West,www.stanford.edu,"pantheon-systems.map.fastly.net.
146.75.78.133",0.0,10.146,10.5,11.857,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 198.71.47.36 -> 163.253.2.17 -> 163.253.1.225 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-03 20:40:32,Mountain,www.unco.edu,138.86.97.143,,,,,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 192.153.37.49 -> 199.218.39.253 -> 199.218.38.165 -> 192.153.37.189 -> 198.71.45.147 -> 163.253.1.93 -> 163.253.2.22 -> 163.253.1.95 -> 163.253.1.245 -> 163.253.1.242 -> 163.253.5.43 -> 138.86.3.5 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-03 20:57:49,Northeast,www.nyu.edu,"d1q5ku5vnwkd2k.cloudfront.net.
52.84.125.36
52.84.125.109
52.84.125.53
52.84.125.31",0.0,10.293,11.69,19.214,22,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 192.153.37.49 -> 198.71.46.0 -> 163.253.2.17 -> 163.253.1.227 -> 99.82.179.50 -> 52.93.249.141 -> 52.95.62.35 -> * -> 150.222.100.138 -> 150.222.216.5 -> * -> * -> * -> * -> * -> 52.84.125.109
2024-12-03 20:57:49,Midwest,www.uchicago.edu,"mc-1b49d921-43a2-4264-88fd-edb899e7492a-afd.azurefd.net.
azurefd-t-prod.trafficmanager.net.
shed.dual-low.s-part-0007.t-0009.t-msedge.net.
s-part-0007.t-0009.t-msedge.net.
13.107.246.35",,,,,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 199.218.39.233 -> 199.218.20.106 -> 12.55.45.233 -> 12.123.35.190 -> * -> 32.130.21.87 -> 32.130.17.249 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-03 20:57:49,South,www.utexas.edu,23.185.0.4,0.0,10.106,12.561,21.49,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 198.71.47.36 -> 163.253.2.17 -> 163.253.1.227 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-03 20:57:49,West,www.stanford.edu,"pantheon-systems.map.fastly.net.
146.75.78.133",0.0,10.195,13.259,31.26,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 198.71.47.36 -> 163.253.2.17 -> 163.253.1.225 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-03 20:57:49,Mountain,www.unco.edu,138.86.97.143,,,,,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 192.153.37.49 -> 199.218.39.253 -> 199.218.38.125 -> 192.153.37.189 -> 198.71.45.147 -> 163.253.1.89 -> 163.253.2.22 -> 163.253.1.99 -> 163.253.1.245 -> 163.253.1.242 -> 163.253.5.43 -> 138.86.3.5 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-03 21:15:05,Northeast,www.nyu.edu,"d1q5ku5vnwkd2k.cloudfront.net.
52.84.125.31
52.84.125.109
52.84.125.53
52.84.125.36",0.0,10.228,12.991,34.13,22,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 192.153.37.49 -> 198.71.46.0 -> 163.253.2.17 -> 163.253.1.225 -> 99.82.179.50 -> 52.93.249.131 -> 150.222.212.63 -> * -> 150.222.100.40 -> 150.222.216.9 -> * -> * -> * -> * -> * -> 52.84.125.31
2024-12-03 21:15:05,Midwest,www.uchicago.edu,"mc-1b49d921-43a2-4264-88fd-edb899e7492a-afd.azurefd.net.
azurefd-t-prod.trafficmanager.net.
shed.dual-low.s-part-0007.t-0009.t-msedge.net.
s-part-0007.t-0009.t-msedge.net.
13.107.246.35",,,,,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 199.218.39.253 -> 199.218.20.106 -> 12.55.45.233 -> 12.123.35.190 -> * -> 32.130.21.87 -> 32.130.17.249 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-03 21:15:05,South,www.utexas.edu,23.185.0.4,0.0,10.311,35.933,129.342,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 198.71.47.36 -> 163.253.2.17 -> 163.253.1.225 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-03 21:15:05,West,www.stanford.edu,"pantheon-systems.map.fastly.net.
146.75.78.133",0.0,10.144,11.119,13.9,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 198.71.47.36 -> 163.253.2.17 -> 163.253.1.225 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-03 21:15:05,Mountain,www.unco.edu,138.86.97.143,,,,,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 192.153.37.49 -> 199.218.39.233 -> 199.218.38.165 -> 192.153.37.189 -> 198.71.45.147 -> 163.253.1.93 -> 163.253.2.22 -> 163.253.1.95 -> 163.253.1.245 -> 163.253.1.242 -> 163.253.5.43 -> 138.86.3.5 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-03 21:32:22,Northeast,www.nyu.edu,"d1q5ku5vnwkd2k.cloudfront.net.
52.84.125.53
52.84.125.109
52.84.125.36
52.84.125.31",0.0,10.068,10.685,12.848,22,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 192.153.37.49 -> 198.71.46.0 -> 163.253.2.17 -> 163.253.1.227 -> * -> 52.93.249.153 -> 52.95.62.63 -> * -> 15.230.147.29 -> 150.222.216.3 -> * -> * -> * -> * -> * -> 52.84.125.31
2024-12-03 21:32:22,Midwest,www.uchicago.edu,"mc-1b49d921-43a2-4264-88fd-edb899e7492a-afd.azurefd.net.
azurefd-t-prod.trafficmanager.net.
shed.dual-low.s-part-0007.t-0009.t-msedge.net.
s-part-0007.t-0009.t-msedge.net.
13.107.246.35",,,,,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 199.218.39.253 -> 199.218.20.106 -> 12.55.45.233 -> 12.123.35.190 -> 32.122.35.124 -> 32.130.21.87 -> 32.130.17.249 -> 32.141.192.2 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-03 21:32:22,South,www.utexas.edu,23.185.0.4,0.0,10.15,12.789,26.406,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 198.71.47.36 -> 163.253.2.17 -> 163.253.1.221 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-03 21:32:22,West,www.stanford.edu,"pantheon-systems.map.fastly.net.
146.75.78.133",0.0,9.656,15.419,34.745,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 198.71.47.36 -> 163.253.2.17 -> 163.253.1.223 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-03 21:32:22,Mountain,www.unco.edu,138.86.97.143,,,,,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 192.153.37.49 -> 199.218.39.233 -> 199.218.39.146 -> 192.153.37.189 -> 198.71.45.147 -> 163.253.1.93 -> 163.253.2.22 -> 163.253.1.97 -> 163.253.1.245 -> 163.253.1.242 -> 163.253.5.43 -> 138.86.3.5 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-03 21:49:39,Northeast,www.nyu.edu,"d1q5ku5vnwkd2k.cloudfront.net.
52.84.125.53
52.84.125.36
52.84.125.31
52.84.125.109",0.0,9.644,10.886,13.113,22,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 192.153.37.49 -> 198.71.46.0 -> 163.253.2.17 -> 163.253.1.227 -> 99.82.179.50 -> 52.93.249.61 -> 52.95.62.33 -> * -> 15.230.147.39 -> 150.222.216.5 -> * -> * -> * -> * -> * -> 52.84.125.31
2024-12-03 21:49:39,Midwest,www.uchicago.edu,"mc-1b49d921-43a2-4264-88fd-edb899e7492a-afd.azurefd.net.
azurefd-t-prod.trafficmanager.net.
shed.dual-low.s-part-0007.t-0009.t-msedge.net.
s-part-0007.t-0009.t-msedge.net.
13.107.246.35",,,,,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 199.218.39.253 -> 199.218.20.106 -> 12.55.45.233 -> 12.123.35.190 -> 32.122.35.124 -> 32.130.21.87 -> 32.130.17.249 -> 32.141.192.2 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-03 21:49:39,South,www.utexas.edu,23.185.0.4,0.0,9.57,13.864,30.992,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 198.71.47.36 -> 163.253.2.17 -> 163.253.1.223 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-03 21:49:39,West,www.stanford.edu,"pantheon-systems.map.fastly.net.
146.75.78.133",0.0,9.93,15.446,34.019,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 198.71.47.36 -> 163.253.2.17 -> 163.253.1.227 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-03 21:49:39,Mountain,www.unco.edu,138.86.97.143,,,,,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 192.153.37.49 -> 199.218.39.233 -> 199.218.39.146 -> 192.153.37.189 -> 198.71.45.147 -> 163.253.1.91 -> 163.253.2.22 -> 163.253.1.97 -> 163.253.1.245 -> 163.253.1.242 -> 163.253.5.43 -> 138.86.3.5 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-03 22:06:55,Northeast,www.nyu.edu,"d1q5ku5vnwkd2k.cloudfront.net.
52.84.125.109
52.84.125.36
52.84.125.53
52.84.125.31",0.0,9.928,10.851,13.642,22,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 192.153.37.49 -> 198.71.46.0 -> 163.253.2.17 -> 163.253.1.221 -> 99.82.179.52 -> 52.93.249.165 -> 52.95.62.29 -> * -> 15.230.147.19 -> 150.222.216.7 -> * -> * -> * -> * -> * -> 52.84.125.53
2024-12-03 22:06:55,Midwest,www.uchicago.edu,"mc-1b49d921-43a2-4264-88fd-edb899e7492a-afd.azurefd.net.
azurefd-t-prod.trafficmanager.net.
shed.dual-low.s-part-0007.t-0009.t-msedge.net.
s-part-0007.t-0009.t-msedge.net.
13.107.246.35",,,,,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 199.218.39.253 -> 199.218.20.106 -> 12.55.45.233 -> 12.123.35.190 -> * -> 32.130.21.87 -> 32.130.17.249 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-03 22:06:55,South,www.utexas.edu,23.185.0.4,0.0,9.93,11.663,16.017,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 198.71.47.36 -> 163.253.2.17 -> 163.253.1.223 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-03 22:06:55,West,www.stanford.edu,"pantheon-systems.map.fastly.net.
146.75.78.133",0.0,9.807,11.525,21.979,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 198.71.47.36 -> 163.253.2.17 -> 163.253.1.221 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-03 22:06:55,Mountain,www.unco.edu,138.86.97.143,,,,,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 192.153.37.49 -> 199.218.39.233 -> 199.218.39.146 -> 192.153.37.189 -> 198.71.45.147 -> 163.253.1.91 -> 163.253.2.22 -> 163.253.1.99 -> 163.253.1.245 -> 163.253.1.242 -> 163.253.5.43 -> 138.86.3.5 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-03 22:24:12,Northeast,www.nyu.edu,"d1q5ku5vnwkd2k.cloudfront.net.
52.84.125.31
52.84.125.53
52.84.125.36
52.84.125.109",0.0,10.138,12.118,19.209,22,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 192.153.37.49 -> 198.71.46.0 -> 163.253.2.17 -> 163.253.1.221 -> 99.82.179.52 -> 52.93.249.61 -> 150.222.212.59 -> * -> 15.230.147.17 -> 150.222.216.7 -> * -> * -> * -> * -> * -> 52.84.125.109
2024-12-03 22:24:12,Midwest,www.uchicago.edu,"mc-1b49d921-43a2-4264-88fd-edb899e7492a-afd.azurefd.net.
azurefd-t-prod.trafficmanager.net.
shed.dual-low.s-part-0007.t-0009.t-msedge.net.
azurefd-t-fb-prod.trafficmanager.net.
dual.s-part-0007.t-0009.fb-t-msedge.net.
s-part-0007.t-0009.fb-t-msedge.net.
13.107.253.35",90.0,16.618,16.618,16.618,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 199.218.39.233 -> 199.218.20.106 -> 12.55.45.233 -> 12.123.35.190 -> 32.122.35.124 -> 32.130.21.87 -> 32.130.17.249 -> 32.141.192.2 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-03 22:24:12,South,www.utexas.edu,23.185.0.4,0.0,10.314,12.096,18.448,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 198.71.47.36 -> 163.253.2.17 -> 163.253.1.227 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-03 22:24:12,West,www.stanford.edu,"pantheon-systems.map.fastly.net.
146.75.78.133",0.0,9.919,12.576,29.089,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 198.71.47.36 -> 163.253.2.17 -> 163.253.1.225 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-03 22:24:12,Mountain,www.unco.edu,138.86.97.143,,,,,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 192.153.37.49 -> 199.218.39.233 -> 199.218.39.146 -> 192.153.37.189 -> 198.71.45.147 -> 163.253.1.91 -> 163.253.2.22 -> 163.253.1.97 -> 163.253.1.245 -> 163.253.1.242 -> 163.253.5.43 -> 138.86.3.5 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-03 22:41:19,Northeast,www.nyu.edu,"d1q5ku5vnwkd2k.cloudfront.net.
52.84.125.36
52.84.125.53
52.84.125.109
52.84.125.31",0.0,9.786,10.69,11.481,22,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 192.153.37.49 -> 198.71.46.0 -> 163.253.2.17 -> 163.253.1.221 -> 99.82.179.50 -> 52.93.249.167 -> 52.95.62.109 -> * -> 15.230.147.3 -> 150.222.216.9 -> * -> * -> * -> * -> * -> 52.84.125.53
2024-12-03 22:41:19,Midwest,www.uchicago.edu,"mc-1b49d921-43a2-4264-88fd-edb899e7492a-afd.azurefd.net.
azurefd-t-prod.trafficmanager.net.
shed.dual-low.s-part-0007.t-0009.t-msedge.net.
s-part-0007.t-0009.t-msedge.net.
13.107.246.35",,,,,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 199.218.39.253 -> 199.218.20.106 -> 12.55.45.233 -> 12.123.35.190 -> 32.122.35.124 -> 32.130.21.87 -> 32.130.17.249 -> 32.141.192.2 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-03 22:41:19,South,www.utexas.edu,23.185.0.4,0.0,10.049,17.569,51.197,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 198.71.47.36 -> 163.253.2.17 -> 163.253.1.223 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-03 22:41:19,West,www.stanford.edu,"pantheon-systems.map.fastly.net.
146.75.78.133",0.0,9.751,14.373,27.768,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 199.18.194.49 -> 198.71.47.36 -> 163.253.2.17 -> 163.253.1.225 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
2024-12-03 22:41:19,Mountain,www.unco.edu,138.86.97.143,,,,,30,172.25.144.1 -> 172.20.0.2 -> 10.2.3.54 -> 10.2.3.170 -> 192.5.109.1 -> 192.5.109.237 -> 192.153.37.49 -> 199.218.39.233 -> 199.218.38.165 -> 192.153.37.189 -> 198.71.45.147 -> 163.253.1.91 -> 163.253.2.22 -> 163.253.1.97 -> 163.253.1.245 -> 163.253.1.242 -> 163.253.5.43 -> 138.86.3.5 -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> * -> *
